Contig_ID	MG100014_R2	MG100015_R2	MG100016_R2	MG100017_R2		MG100019_R2	MG100020_R2	MG100021_R2	MG100022_R2	MG100023_R2	MG100024_R2	MG100025_R2	MG100026_R2	MG100027_R2		MG100029_R2	MG100030_R2	MG100031_R2	MG100032_R2	MG100033_R2	MG100034_R2		MG100036_R2	
contig-100_221	0.0108148	0	0	0		0	0	0	0.0324443	0	0	0	0	0.0216296		0	0.47585	0	0	0	0		0	
contig-100_222	0	0	0	0		0	0	0	0	0	0	0	5.53076	0		0	0	0	0	0	0		0	
contig-100_223	0	0	0	0		0	0	0	0	0	6.86751	0	0	0		1.02904	0	0	0	0	0		0	
contig-100_224	0	0	0.0108407	0		0	0	0	0	0.0216814	0	0	0	0.0216814		0	0	0	0	0	5.33361		0	
contig-100_225	0	0	0	0		0	0	0.456493	0	0	0	0	0	0		0	0	0	0	5.53226	0		0	
contig-100_226	0	0	0	0		1.66694	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_227	0	0	0	0		0	0	0	0	0	10.9038	0	0	0		2.12838	0	0	0	0	0		0	
contig-100_228	0	0	0.537415	0		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0.723865		0	
contig-100_229	0	0	0	0		0	0	0.0329629	0	0	0.0219752	0	0	0.0439505		0	2.07666	0.428517	0	0	0		0.0219752	
contig-100_230	0	0	0	0		1.35087	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_231	0	0	0.0333201	0		0	0	0	0	0	0	0.0111067	0	0		0	0.999604	0	0	0	0		0	
contig-100_232	0	0	0	0		0	0	0	0	0	0	0	0	0		0	0	0	0	0	1.02286		0	
contig-100_233	0	0	0.0333884	0		0	0	0.133554	0.0111295	0.0890357	0	0	0	1.8141		0	0.0222589	0	0	0	0		0	
contig-100_234	0	0	0	0		0	0.0111569	0.0111569	0.0111569	0.0111569	9.63956	0	0	0		3.02352	0	0	0	0	0		0.0111569	
contig-100_235	0	0	0	0		1.63058	0	0	0	0	0	0.0111684	0	0		0	0	0	0	0	0		0	
contig-100_236	0.0447103	0	0.994804	0		0	0	0	0.815962	0	0	0	0	0		0	0	0	0	0	0		0.0223551	
contig-100_237	0	0	0	0		0	0	0	0	0	0	0	0	0		0	0	0	0	0	1.0634		0	
contig-100_238	0	0.0111983	0	0		0	0	0	0.0111983	0	0	0	0	0		0.100785	0	0	0	2.47483	0		0	
contig-100_239	0.20232	0.0674402	0.10116	0		0	0	0	0	0.0337201	0	0	0	0		0.1124	0	1.00036	0	0	0.12364		33.3716	
contig-100_240	0	0	0	0.427386		0	0.011247	0	0	0	0	0	0.011247	0		0	0	0	0	0	0		0	
contig-100_241	0	0	0	0		0	0	0	0	2.16211	0	0	0	0		0	0	0	0	0	0		0	
contig-100_242	0	0.0225407	0.270488	0		0.0225407	0.0676221	0	0	0	0	0	0	0		1.43133	0	0	0	0	0		0	
contig-100_243	0	0	0	0		0.914796	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_244	0	0	0	0		0	0	0.169477	1.06206	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_245	0.576342	0	0	0		0	0	0	0	0	0	0	0	0.519838		0	0	0	0	0	0		0	
contig-100_246	0.0113173	0	0	0		0	0	0	0	0	0.0113173	0	0	0		0.0113173	0.033952	0	0	0.0565866	0.882751		0	
contig-100_247	0	0	0	0		0	0	0.124542	0	0	0	0	0	0.011322		0	0	0	0	3.21546	0		0	
contig-100_248	0	0	0	0		0	0	0	0	0	7.59844	0	0	0		2.71049	0	0	0	0	0		0	
contig-100_249	0	0	0.0114172	0		0	0	0	0.0114172	0	0	0	0	0		0.0114172	0.0342517	0	0	0	0.570862		0	
contig-100_250	0	0	0.0571824	0		0	0.0114365	0	0	0	0	0	0	0		0.926354	0	0	0	0.0114365	0		0	
contig-100_251	0.343166	0	0	0		0.114389	0	0	0	0	0	0	0	0.274533		0.2059	5.26188	0	0	0.285972	1.29259		0	
contig-100_252	0	0	0	0		0	0	0	0	0	0	0	0	0.0114727		0.0229454	0	0	0	1.61765	0		0	
contig-100_253	0.0114921	0	7.66525	0		0	0	0	0	0	0	0	0	0.114921		0	0	0	0	0	0		0	
contig-100_254	0	0	0	0		0	0	0	2.41437	0	0	0	0	0		0	0	0	0	0.011497	0		0	
contig-100_255	0	0	0	0		0	0	0	0	0	0.0115141	0	2.10707	0		0	0	0	0	0	0.0115141		0.0460562	
contig-100_256	0	0	0	0		0	0	0	0.24267	0	0	0	0	0		6.30941	0	0.0577785	0	0	0		0	
contig-100_257	0	0	0	0		0	0	0	0	0	0	0	0	1.16937		0	0	0	0	0	0		0	
contig-100_258	0.0232151	0	0	0		0	0	0.464303	0	0	0	0	0	0		0.278582	0	0	0	0	0		0	
contig-100_259	1.15161	0	0	0		0	0	0	0	0	0	0	0	0		0	6.15355	0	0	0	0		0	
contig-100_260	0.0116349	0.0116349	0.0116349	0		0	0	0	0.0581746	0	0	0	0	0.0116349		0.0232698	0.721365	0	0	0.0349048	0		0	
contig-100_261	0	0	0	0		0	0	0	0	0	7.28275	0	0	0		0.524358	0	0	0	0	0		0	
contig-100_262	0	0.01168	0	0		0	0	0	0	0	0	0	6.7043	0		0	0	0	0	0	0		0	
contig-100_263	0	6.27484	0	0		0	0	0	0	0	0	0	0	1.03996		0	0	0	0	0	0		0	
contig-100_264	0.0935402	0	0	0		0	0	4.88748	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_265	0	0	0.0117762	0		0	0	0	0	0	0	0	0	0		0	0.83611	0	0	0	0		0	
contig-100_266	1.3572	0	0	0		0	0	0	0.0354053	0	0	0.0354053	0	0		0.0708107	0.0118018	0	0.0236036	0	0		0.0472071	
contig-100_267	0	0	0.0118069	0		0	0	0	0	0	0	0	0	0.0472277		0.30698	0	0	0	0	0		0.566732	
contig-100_268	0	0	0	0		0	0	0	1.87037	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_269	0	0	0	0		0	0	0	0	0	0	0	0	0		0	0.0949092	1.31687	0	0	0.0118637		0	
contig-100_270	0.903809	0	0	0		0	0	0	0	0	0	0	0	0.10703		0	0	0	0	0	0		0	
contig-100_271	0	0	2.49846	0		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_272	0.477047	0	0	0		0	0	0	0	0	0	0	0	0		0	1.7293	0	0	0	0		0	
contig-100_273	0	0	0	0		0	0	0	0	0	0	0	0	0		3.16809	0	0	0	0	0		0	
contig-100_274	0	0	0	0		0	0	0	0	0	0	0	1.808	0		0	0	0	0	0	0		0	
contig-100_275	0	0.143904	0	0		0.011992	0.023984	0	0	0	0	0.071952	0	0		0.323784	0.215856	0	0	0	0		0.0959361	
contig-100_276	0	0	0	0		0	1.31264	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_277	0	0	0	0		0	1.32084	0.0363533	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_278	19.9592	0	0	0		0	0	0	0	0	0	0	0	0.0121259		0	0.109133	0	0	0	0		0	
contig-100_279	0	0	0	0		0	0	0.0121421	0.0121421	0	0.400691	0	2.88983	0		0	0.0121421	0	0	0	0		0	
contig-100_280	0	0.072967	0	0		0	0	0	0	0	0	11.699	0	0		0	0.0608059	0	0	0	0		0	
contig-100_281	0	5.32972	0	0		0	0.3545	0	0	0	0	0	0	0.598982		0	0	0	0	0	0		0	
contig-100_282	0	0	0	0		0	0	0	0.196249	0	0	0	0	0		3.54474	0	0.0122655	0	0	0		0	
contig-100_283	0	0.0614804	0.0122961	0		0	0.233626	0	0	0	0.0245922	0	0.0122961	0		0.0122961	0	0	0	0.553324	0		0.0737765	
contig-100_284	0	0	0.688893	0		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0.639686		0	
contig-100_285	0	0	0	0		0	0	0	0.172536	0	0	0	0	0		8.73771	0	0.0862679	0	0	0		0	
contig-100_286	1.41887	0	0	0		0	0	0	0	0	0	0	0	0		0	0.0863659	0.740279	0	0	0		0	
contig-100_287	0	0.0740447	0.0617039	0		0	0	0	0	0	0	0	0	0		0	0.641721	0	0	0	0		0	
contig-100_288	0	0	0	0		0	0	13.9821	25.0148	0	0	0	0	0		0	0	4.98568	0	0	0		0	
contig-100_289	0	0	0	0		0	0	0.235009	1.509	0.0494756	0	0	0	0.0123689		0	0	0	0	0	0		0	
contig-100_290	0.655551	0	0	0		0	0	0	0	0	0	0	0	0.210271		0	0	0	0	0	0		0	
contig-100_291	0.37149	0	9.20056	0		0	0	0.024766	0	0	0	0	0	0.160979		0	0	0	0	0	0		0	
contig-100_292	0.136774	0	0	0		0	0	0	0	0.348153	0	0	0	0		0	0	0.136774	0	0	0.18651		0.111906	
contig-100_293	0	0	0	0		0	0	0	0	0	0	0	0	0		0	0	0	0	0.970965	0		0	
contig-100_294	0	0	0	0		0	0	0	0	0	0	0	0	0		0	0.112137	3.60085	0	0	0.672823		0	
contig-100_295	0	0	0.848232	0		0	0	0	0.012474	0	0	0	0	0		0.049896	0	0	0	0	0		0	
contig-100_296	0	0	0	0		0	0	0	0.0249652	0	0.112343	0	0	0		0	0	0	0	0.249652	0		0.948678	
contig-100_297	0.0124941	0	0	0		0	0	0	0	0	0	0	0	0		0	0.0999527	3.53583	0	0	0.137435		0	
contig-100_298	0.0999987	0	0.0124998	0		0	0	0.0249997	0	0.0124998	0	0.124998	0.824989	1.22498		0.0499994	0.0374995	0	0.0124998	0.124998	0.449994		0	
contig-100_299	0	0	0.637639	0		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0.650141		0	
contig-100_300	0.1634	0	0.0377078	0		1.16894	0	0	0.1634	0.100554	0	0	0	1.35748		0	0.490201	12.4561	0	0	1.52088		0.0125693	
contig-100_301	0	0	0	0		0	0	0	0	0	0	0	0	0.251677		0.302012	0	0	0	0	0		0.515937	
contig-100_302	0	0	0.189108	0		0	0	0	0.0126072	2.7988	0	0	0	0		0.0504288	0	0	0	0.617753	0.138679		0	
contig-100_303	0	0	0	0		1.95957	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_304	0	0	0	0		0	0	0	0	0	0	0.0379449	0	0		0	1.34072	0	0	0	0		0	
contig-100_305	0	0.126719	0.0380157	0.26611		0	0.114047	0.0506876	0.0126719	0.0253438	0.0506876	0.0126719	0.0126719	0.0126719		0.0126719	0.0253438	0	0	0.0253438	0.0887034		0.0253438	
contig-100_306	1.2361	0	0	0		0	0	0	0	0	0	0	0	0.637163		0	0	0	0	0	0		0	
contig-100_307	0	0	0	0		0	0	0	0	0	0	0	0	0		0	0	1.60943	0	0	0.0127732		0	
contig-100_308	0.217349	0.0255705	1.15067	0		0.0511411	0.562552	0.0127853	0	0	0.281276	0.0639263	0	0.332417		0.0511411	0	0.0383558	0.0255705	0.0383558	0.204564		4.4237	
contig-100_309	0.0383648	0	0	0		0	0	0	0	0	0.0127883	0	3.88764	0		0	0	0	0	0.0383648	0		0	
contig-100_310	0	2.68554	0	0		0	0	0	0	1.07422	0	0	0	0		0	0	0	0	0	0		0	
contig-100_311	0	0	0	0		0	0	0	0	0	0	0	0.998897	0		0	0	0	0	0	0		0	
contig-100_312	0	0	0	0		1.05735	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_313	0	0.0773672	0	0		0	0	0	0	0.0386836	0.0128945	0	0	0.399731		0.103156	0	0	0	0.116051	0		1.46998	
contig-100_314	0	0.556182	0.142279	0		0	0	0	0	3.0008	0	0	0	0		0	0	0.0129345	0	0	0		0	
contig-100_315	0	0	1.17732	0		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0.0129375	
contig-100_316	0	0	0.543506	0		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0.711734		0	
contig-100_317	0	0.0388589	0	0		0	0	0	0	0.60879	0	0	0	0.0906708		0	0.0388589	0	0	0	0		0.686507	
contig-100_318	0	6.45828	0	0		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_319	0	0	0	0		0	0	0	0	0.0129839	0	0.0129839	0	0		0	0	0	0	0	0.0129839		0.908876	
contig-100_320	2.49544	0	0	0		0	0	0.104521	0.182912	0.0130651	0.0130651	0	0	0		0	0	0	0	0	0.0130651		0	
contig-100_321	0	0	0	0		0	0	0.0392332	0	0	0	0	0	0		0	0	0	0	3.06019	0		0	
contig-100_322	0	8.24059	0	0		0	0	0	0	0	0	0	0	1.7321		0	0	0	0	0	0		0	
contig-100_323	0	0	0	0		0	0	0	0	0	0	0	14.7452	0		0	0	0	0	0	0		0	
contig-100_324	0.0132565	0	0	0		0	0	0	0	1.82939	0	0	0	0		0	0	0	0	0	0		0	
contig-100_325	0.106155	0.0132694	0	0		0	0	0	2.03022	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_326	0	0	0	0		0	0	0	0	0	0	0	0.0265454	0.0663634		0	0.451271	0	0	0.119454	0		0	
contig-100_327	0	0	0.305795	0		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0.717953		0	
contig-100_328	0	0	0	0		0	0	0	0	0	0	0	0	0		0	0	0	0	0.811617	0		0	
contig-100_329	0.0533384	0	0.106677	0		0	0	0.066673	0.333365	0.440042	0	0	1.97352	0		1.86684	0	0.106677	0	0	0.066673		0.400038	
contig-100_330	0	0	0	0		0	0	0	0	0	0	0	0	2.56276		0	0	0	0	0	0		0	
contig-100_331	0	0	0	0		37.8525	0	0	0	0	0	0	0	0		0	0.0267414	0	0	0	0		0	
contig-100_332	2.31427	0	0	0		0	0	0	0	0	0	0	0	0		0	0.374564	0	0	0	0		0	
contig-100_333	0	0	0	0		0	0	0.160567	0	0	0	0	0	0		0	0	0	0	4.57616	0		0	
contig-100_334	0	0	0.0267678	0		0	0	0	0.0133839	4.85835	0	0	0	0		0.0401517	0	0	0	1.04394	0.321213		0	
contig-100_335	2.87549	0	0	0		0.0268737	0	0	0	0	0	0	0	0.0268737		0	0.0268737	0	0	0	0		0	
contig-100_336	0.0403505	0	0	0		0	0	0	0	0	0	0	0	0		0	0	0.0134502	0	0	0.228653		1.90992	
contig-100_337	0	0.0269738	0	0		0	0	0	0	0	0	3.74936	0	0		0	0	0	0	0	0		0	
contig-100_338	0	0	0	0		0	0	0	0	0	0	0	0	0.0134936		0	0	0	0	0	0.620706		0	
contig-100_339	0	0	0	0		0	1.33331	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_340	0	0	0	0		0	0	0	0	0	0	0	0.898841	0		0	0	0	0	0	0		0	
contig-100_341	0	0	0	0		0	0	0	0	0	0	0	0.737635	0		0	0	0	0	0	0		0	
contig-100_342	0.0957157	0	0	0		0	0	0	0	0.164084	0	0	0	0		0.546947	0	0	0	0.0273473	0		0.164084	
contig-100_343	0	0	0	0		0	0	0	2.60062	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_344	0	0	0	0		0	0	0	0	0	0	1.20662	0	0		0	0	0	0	0	0		0	
contig-100_345	0.453285	0	0	0		7.10147	0	0	0	0	0	0	0	0.192303		0	0.343398	0	0	0	0		0	
contig-100_346	0	0	0.604686	0		0	0	0	0.0274857	0	0	0	0	0		0.0274857	0	0	0	0	0		0	
contig-100_347	0.921238	0	0	0		0	0	0	0.0137498	0.0274996	0	0	0	0		0	0	0	0	0	0		0	
contig-100_348	0	0	0	0		0	0	0	0	0	0	0	0	0		0	0	0	0	0.935699	0		0	
contig-100_349	0	0	0	0		1.25473	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_350	0	0	0	0		2.83667	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_351	0	0	0	0		1.13611	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_352	0	0	0	0		0	0	0	0	0	0	0	0	0		0	1.9899	0	0	15.6548	0		0	
contig-100_353	9.57379	0	0	0		0.904501	0	0	0	0	0	0	0	0.111323		0	0.681855	0	0	0	0		0	
contig-100_354	0	0	2.12003	0		0	0	0.0278951	0	0.543955	0	0	0	0		0	0	0	0	0	0.0139476		0	
contig-100_355	0	1.8276	0	0		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_356	0	0	0	0		0	0	0	0	0	0	0	0	0		1.64793	0	0	0	0	0.055862		0	
contig-100_357	0	0	0	0		0	1.28483	0	0.125689	0	0	0	0	0		0.516723	0	0.0418965	0	0	0		0	
contig-100_358	0	0	0	0		0	0.0139871	15.8613	30.282	0	0	0	0	0		0	0	6.54595	0	0	0		0	
contig-100_359	0.518858	0	0	0		0	0	0	0	0	0	0	2.63636	0		0	0	0	0	0	0		0	
contig-100_360	0	0	0.561072	0		0	0	0	0	0	0	0	0	0		0	0	0	0	0	1.43073		0	
contig-100_361	0	3.8734	0	0		0	0	0.0140341	0	0	0	0	0	0.322783		0	0	0	0	0	0		0	
contig-100_362	0	0	0	0		0	0	0.0843569	0	0	0	0	0	0		0	0	0	0	4.56933	0		0	
contig-100_363	0	0	0	0		0	0	0	0	0	0	0	0	4.1205		0	0	0	0	0	0		0	
contig-100_364	0	0	0	0		2.7568	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_365	0	0	0.441444	0		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0.640805		0	
contig-100_366	0	0	0	0		0	0	0	0	0	0	0.0284952	0	0		0	0	0	0	0	0		0.712379	
contig-100_367	0	0	0	0		0	0	0	0	0	7.06425	0	0	0		1.70171	0	0	0	0	0		0	
contig-100_368	0.157467	0	0	0		6.97149	0	0	0	0	0	0	0	0.0858911		0	0.0572607	0	0	0	0		0	
contig-100_369	0	0	0	0		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0.803556		0	
contig-100_370	0	0	0	0		0	0	0	0	0	0.0862548	0	0	0		0	0	0	0	0.158134	0		0.690039	
contig-100_371	1.28046	0	0	0		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0.0143872		0	
contig-100_372	0	0	0	0.317276		0	0.0432648	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_373	0	0	0	0		0	0	0	0	1.62964	0	0	0	0		0.0144216	0	0	0	0	0		0	
contig-100_374	0	6.67317	0	0		0	0	0	0	0	0	0	0	0.998804		0	0	0	0	0	0		0	
contig-100_375	0.0289509	0	0	0		0	1.44754	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_376	0.0145064	0	0.0580254	0		0	0	0	0	5.94761	0	0	0	0.130557		0	0	0	0	0	0		0	
contig-100_377	0	0	0	0		1.45413	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_378	0.029106	0	0	0		0	0	0	0	0	0	0	1.00416	0		0	0	0	0	0.014553	0.101871		0	
contig-100_379	0	0	0.873414	0		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_380	0	0	0	0		0	0	0	0	0	0	0	0	0		0	0	0	0	0.480507	0		0	
contig-100_381	0	0	0	0		0	0	0	0	0	0	0	0	0		0	0	0	0.495466	0	0		0	
contig-100_382	0	0.453452	0	0		0	0	0	0	0	0	0	0	0		0	0	0.365687	0	0	0		0.0146275	
contig-100_383	0	0	0	0		0	0	0.160902	1.31647	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_384	1.26	0	0	0		0	0	0	0	0	8.61487	0	0	0		3.53093	0	0	0	0	0		0	
contig-100_385	0	0	0	0		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0.779033		0	
contig-100_386	0	0	0	0		0	0	0	0.191187	0	3.88257	0	0	13.7802		0	0	0.117654	0	0	0		0	
contig-100_387	0.206509	0	0	0		1.66682	0	0	0.413018	0	0	0	0	0		0	0.958791	0	0	0	0		5.42823	
contig-100_388	0	0.0295414	0	0		0	0	0	0	0.0738534	0	0	0	0.0147707		0.0443121	0	0	0	0.0443121	0		0.827158	
contig-100_389	0	0	0.53436	0		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0.608577		0	
contig-100_390	0	8.27325	0.148799	0		0	0	0	0	0.0743997	0	0	0	0.0148799		0	0	0	0	0	0		0	
contig-100_391	0.0447256	0.134177	0	0		0	0	0	0	0	0	0.0894512	0	0		0.253445	0.20872	0	0	0	0		0.178902	
contig-100_392	0	0	0	0		0	0	0	0	0	0.760753	0	0	0		0	0	0	0	0	0		0	
contig-100_393	0	0	0	0		0	0	0	0	0	7.26644	0	0	0		0.0298417	0	0	0	0	0		0	
contig-100_394	0.627364	0	0	0		0	0	0	0	0	0	0	0	0.537741		0	0	0	0	0	0		0	
contig-100_395	0	0	0	0		0	0	0	0	1.31956	0	0	0	0		0	0	0	0	0	0		0	
contig-100_396	0	0	0	0		0	0	0	0	0	0	0	0	0		0	0.67496	0	0	0	0		0.0149991	
contig-100_397	0	0	0	0		0	0	0	0	0	0	0	0	0		1.51659	0	0	0	0	0		0	
contig-100_398	0	0	0	0		0	1.27633	0	0.10511	0	0	0	0	0		0.480503	0	0.0900942	0	0	0		0	
contig-100_399	0	0.0300563	0.510958	0		0.0150282	0.120225	0	0	0	0.0150282	0	0	0		2.47965	0	0	0	0.0150282	0		0	
contig-100_400	0	0	0.0451345	0		0	0	0	0	0.0150448	0	0.0150448	0	0.0150448		0.541614	0.0150448	0	0	0.0601793	0		0.315941	
contig-100_401	0	0	0.0452976	0		0	0	0	0	1.08714	0	0	0	0		0.0150992	0	0	0	0.0905952	0		0	
contig-100_402	0	0	0.0151118	0		0	0	0	0	0	0	0.0453354	0	0		0.0151118	0.438242	0	0	0.0151118	0		0	
contig-100_403	0	0	0	0.424785		0	0.0606836	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_404	0	0	0	0		0	0	0	2.06844	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_405	0	0	0	0		0	0	0	0	0	0	0	0.83744	0		0	0	0	0	0	0		0	
contig-100_406	0	0	0	0		1.15751	0	0	0	0	0	0	0	0.0609218		0	0	0	0	0	0		0	
contig-100_407	0	0	0	0		0	0	0	0	0	0	0	0	0		0	0	0	0	1.17307	0		0	
contig-100_408	0	0	0	0		0.62515	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_409	0	0	0	0		0	0	0	0	0	0	0	0	0		0.945349	0	0	0	0.0457427	0		0	
contig-100_410	0	0.0610074	0.0152518	0.122015		0	0.137267	0	0	0.0457555	0.0457555	0.0305037	0.396548	0.0152518		0.0305037	0.0305037	0	0.0152518	0	0.106763		0.0152518	
contig-100_411	0	0	0	0		0	0	0.076345	0.900871	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_412	0	0	0	0		0	0	16.9276	28.5844	0	0	0	0	0		0	0	5.54576	0	0	0		0	
contig-100_413	0	0	0	0		0	0	0	0	0	0	0	0	2.82874		0	0	0	0	0	0		0	
contig-100_414	0	0	0	0		0	0	0.0153164	0.0153164	0	0	0	0	0		0	0.888349	1.82265	0	0	0		0	
contig-100_415	0.0153207	0	0	0		0	1.68527	0.214489	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_416	0	0.0306933	0.0153467	0.337626		0	0.04604	0.0153467	0	0	0	0.0153467	0.122773	0		0	0	0.0153467	0	0	0.04604		0	
contig-100_417	0	0.015351	5.03512	0		0	0	0	0.076755	0.046053	0	0	0	0		0	0	0	0	0	0		0	
contig-100_418	0.584329	0	0	0		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_419	0.0924194	0	0	0		0	0	0	0	0	0	0	0	0		0.277258	0.600726	0	0	0	1.40169		0	
contig-100_420	0	0	0	0		0	0	0.43338	0	0	0	0	0	0		0	0	0	0	14.2087	0		0	
contig-100_421	1.03731	0	0	0		0	0	0	0	0	12.4942	0	0	0		3.18935	0	0	0	0	0		0	
contig-100_422	0	0	0	0		0	1.13085	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_423	0	0	1.51856	0		0	0	0	0	1.48757	0	0	0	0		0	0	0.0154955	0	0	0		0	
contig-100_424	0	0.124354	0	0		0	0	0	0.0777215	0.0155443	0	0.544051	0	0		0.0155443	0	0.0466329	0.0310886	0.0777215	0		0	
contig-100_425	0	0	0	0		0	0	0	0	0	0	0	0	0		0	0	0	0	0	1.04206		0	
contig-100_426	0	0	0	0		0	0	0	0	0	0	0	2.67745	0		0	0	0	0	0	0		0	
contig-100_427	0.14026	0	0.28052	0		0.0155844	0	0.171429	0.84156	0.187013	0	0	0.638962	0.124676		2.01039	0	0	0.155844	0	0.0467533		0.0779222	
contig-100_428	0.0156024	0	0	0		0	0	0	0	0	0	0	0	0		3.15168	0	0	0	0	0.109216		0	
contig-100_429	0.0156203	0	0	0		0	0	0	0	0	0	0	0	0		0.0156203	0	0	0	0	0.624812		0	
contig-100_430	0	4.47127	0	0		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_431	0	0	0	0		0	0	0	0	0	0	0	0	0		0	0	0	2.5997	0	0		0	
contig-100_432	0	0	0	0		4.31596	0	0	0	0	0	0	0	0.425295		0	0.047255	0	0	0	0		0	
contig-100_433	0	0	0	0		0	1.0084	0	0	0	0	0	0	0		0	0	0	0	0.0157563	0		0	
contig-100_434	0	0	0	0.474754		0	0.0316502	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_435	0	1.14174	0.222004	0		0	0	0	0	0.0317149	0	0	0	0		0	0	0	0	0	0		0	
contig-100_436	0	0	2.55828	0		0.0317799	0	0.127119	0	0.858057	0	0	0	0		0	0	0	0	0	0.0158899		0	
contig-100_437	0	0	0	0.381693		0	0.0477117	0	0	0	0	0	0	0		0	0	0	0	0	0.0159039		0	
contig-100_438	0	0.0159039	0	0.429405		0	0	0	0	0	0	0	0.0159039	0		0	0	0	0	0.0159039	0.0159039		0.0159039	
contig-100_439	0	0	0	0		1.28859	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_440	0	0.0318451	0	0		0	0	0	0	0.175148	0	0	0	0.143303		0.0796127	0.0159225	0	0	0.0955353	0		0.477676	
contig-100_441	0	0	0	0		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0.637089		0	
contig-100_442	0	0	0	0		0	0	0	0	0	0.0637837	3.98648	0	0		0	0	0.0159459	0	0	0		0	
contig-100_443	0.0159835	0	0	0.36762		0	0.0319669	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_444	2.56188	0	0	0		0.128094	0	0	0	0	0	0	0	0		0	0.36827	0	0	0	0		0	
contig-100_445	0	0	0	0		0	0	0	0	0	0	0	0	0		0	0	0	0	0.610787	0		0	
contig-100_446	0.0482629	0	0	0		0	0	0.965257	0	0	0	0	0	0		0.40219	0	0	0	0	0		0	
contig-100_447	0	0.112814	0.0322325	0.145046		0.0161163	0.112814	0.0322325	0	0.0322325	0.0322325	0	0	0.0322325		0.0161163	0.0161163	0.0322325	0	0	0.0161163		0.0805813	
contig-100_448	0	0	0	0		0	0	0	0	3.12714	0	0	0	0		0	0	0	0	0	0		0	
contig-100_449	0	0.421524	0.113487	0		0	0	0	0	2.82097	0	0	0	0		0	0	0.0162125	0	0	0		0	
contig-100_450	0	0	0	0		0	0	0	0	0	0	0.0162222	0	0		0	0	0	0	0	0		0.875997	
contig-100_451	0.0811836	0	0	0		0	0	0	0.649468	0	0	0	0	0.0162367		0	0.0162367	0	0	0	0		0.0162367	
contig-100_452	0	0	0	0		0	0	0	0	0	0	0	0	0.211204		0.162464	0	0	0	0	0		0.438654	
contig-100_453	0	3.35077	0	0		0	0	0	0	1.3338	0	0	0	0		0	0	0	0	0	0		0	
contig-100_454	0	0.0976831	0	0		0.0651221	0	0	0	0.32561	0	0	0	0		0.195366	0	0	0	0.0162805	0		0	
contig-100_455	0	0.0163001	0.0326001	0		0	0	0	0	2.73841	0	0	0	0		0	0	0	0	0	0		0	
